Timestamp,Milliseconds,X,Y,Z
2018-11-14 14:21:17,5,0.48930305,0.22540927,-0.6123924
2018-11-14 14:21:17,30,0.48930305,0.22540927,-0.6123924
2018-11-14 14:21:17,30,0.48930305,0.22540927,-0.6123924
2018-11-14 14:21:17,30,0.48930305,0.22540927,-0.6123924
2018-11-14 14:21:17,40,0.48930305,-0.24220806,-0.31398472
2018-11-14 14:21:17,50,0.4905248,-0.17165314,-0.15668693
2018-11-14 14:21:17,60,0.5103779,-0.0870483,-0.08368854
2018-11-14 14:21:17,71,0.52106804,0.01863139,-0.02321288
2018-11-14 14:21:17,80,0.49296826,0.3136793,0.054367006
2018-11-14 14:21:17,90,0.49296826,0.3136793,0.054367006
2018-11-14 14:21:17,100,0.39675698,0.70188415,0.112704635
2018-11-14 14:21:17,110,0.39675698,0.70188415,0.112704635
2018-11-14 14:21:17,120,0.2602286,1.0995574,0.22082779
2018-11-14 14:21:17,131,0.13072516,1.2788464,0.31764993
2018-11-14 14:21:17,140,0.13072516,1.2788464,0.31764993
2018-11-14 14:21:17,151,-0.13591751,1.5238034,0.61575216
2018-11-14 14:21:17,160,-0.22540927,1.5891659,0.79290307
2018-11-14 14:21:17,170,-0.29779682,1.6108516,0.96486163
2018-11-14 14:21:17,181,-0.3707952,1.606881,1.1267409
2018-11-14 14:21:17,190,-0.44409904,1.6035212,1.2702943
2018-11-14 14:21:17,200,-0.5494733,1.6297885,1.3826935
2018-11-14 14:21:17,210,-0.84329945,1.752267,1.5445728
2018-11-14 14:21:17,221,-0.96761054,1.808772,1.5888605
2018-11-14 14:21:17,230,-1.0803152,1.8304577,1.6221527
2018-11-14 14:21:17,240,-1.1890492,1.8008307,1.6484199
2018-11-14 14:21:17,250,-1.2889256,1.7146988,1.6643023
2018-11-14 14:21:17,261,-1.3927728,1.5705346,1.6804903
2018-11-14 14:21:17,270,-1.491733,1.385137,1.7095064
2018-11-14 14:21:17,280,-1.5757269,1.1670581,1.7385225
2018-11-14 14:21:17,290,-1.6337591,0.91415983,1.7669277
2018-11-14 14:21:17,301,-1.6850718,0.6444628,1.8115209
2018-11-14 14:21:17,310,-1.6927075,0.10842858,1.9465221
2018-11-14 14:21:17,320,-1.6847663,-0.124311075,2.0201313
2018-11-14 14:21:17,331,-1.6743816,-0.31429017,2.0937407
2018-11-14 14:21:17,340,-1.6490307,-0.46395215,2.1542163
2018-11-14 14:21:17,350,-1.6016886,-0.55863625,2.2052236
2018-11-14 14:21:17,360,-1.5592335,-0.5891795,2.2476788
2018-11-14 14:21:17,370,-1.5082263,-0.56291234,2.2766948
2018-11-14 14:21:17,381,-1.4495832,-0.48563787,2.3047945
2018-11-14 14:21:17,390,-1.3909402,-0.36346483,2.3115141
2018-11-14 14:21:17,400,-1.3191634,-0.2003638,2.2977695
2018-11-14 14:21:17,410,-1.248914,0.005192355,2.25562
2018-11-14 14:21:17,421,-1.106277,0.42943826,2.0683897
2018-11-14 14:21:17,430,-1.106277,0.42943826,2.0683897
2018-11-14 14:21:17,441,-0.97097033,0.806953,1.7800614
2018-11-14 14:21:17,450,-0.9224065,0.9398162,1.6099354
2018-11-14 14:21:17,460,-0.86070913,1.029308,1.4373659
2018-11-14 14:21:17,470,-0.80573124,1.0687088,1.2733486
