Timestamp,Milliseconds,X,Y,Z
2018-11-14 14:27:14,1,11.059722,1.1849703,-3.1054392
2018-11-14 14:27:14,12,10.732834,1.56634,-3.1190596
2018-11-14 14:27:14,21,10.147159,1.6344417,-2.8330324
2018-11-14 14:27:14,31,9.724928,1.525479,-2.6287272
2018-11-14 14:27:14,41,9.724928,1.525479,-2.6287272
2018-11-14 14:27:14,51,9.261836,1.3211738,-2.4516625
2018-11-14 14:27:14,62,8.049625,0.55843425,-2.2473574
2018-11-14 14:27:14,71,7.681876,0.14982383,-2.2064962
2018-11-14 14:27:14,81,7.681876,0.14982383,-2.2064962
2018-11-14 14:27:14,91,7.681876,0.14982383,-2.2064962
2018-11-14 14:27:14,102,7.681876,0.14982383,-2.2064962
2018-11-14 14:27:14,111,7.681876,0.14982383,-2.2064962
2018-11-14 14:27:14,121,7.681876,0.14982383,-2.2064962
2018-11-14 14:27:14,131,7.409469,-0.5720546,-2.192876
2018-11-14 14:27:14,141,7.409469,-0.5720546,-2.192876
2018-11-14 14:27:14,151,7.641015,-1.4028958,-1.7978859
2018-11-14 14:27:14,162,7.709117,-0.7218784,-1.293933
2018-11-14 14:27:14,171,7.709117,-0.7218784,-1.293933
2018-11-14 14:27:14,181,7.709117,-0.7218784,-1.293933
2018-11-14 14:27:14,191,7.709117,-0.7218784,-1.293933
2018-11-14 14:27:14,201,7.709117,-0.7218784,-1.293933
2018-11-14 14:27:14,212,7.368608,-0.20430522,-1.253072
2018-11-14 14:27:14,221,5.9248514,1.3075534,-1.0896279
2018-11-14 14:27:14,231,5.9248514,1.3075534,-1.0896279
2018-11-14 14:27:14,241,5.570722,1.5390993,-1.0896279
2018-11-14 14:27:14,251,5.570722,1.5390993,-1.0896279
2018-11-14 14:27:14,261,5.1893525,1.7297841,-1.0896279
2018-11-14 14:27:14,272,5.1893525,1.7297841,-1.0896279
2018-11-14 14:27:14,281,5.1893525,1.7297841,-1.0896279
2018-11-14 14:27:14,291,5.1893525,1.7297841,-1.0896279
2018-11-14 14:27:14,301,5.638824,1.2666923,-1.1713499
2018-11-14 14:27:14,311,8.458236,0.06810174,-1.4709976
2018-11-14 14:27:14,322,9.112013,-0.05448139,-1.7706453
2018-11-14 14:27:14,331,9.534244,-0.06810174,-2.083913
2018-11-14 14:27:14,342,9.79303,0.095342435,-2.3971813
2018-11-14 14:27:14,351,9.942854,0.35412905,-2.669588
2018-11-14 14:27:14,361,10.092678,0.55843425,-2.73769
2018-11-14 14:27:15,371,10.378705,0.667397,-2.6832085
2018-11-14 14:27:15,381,10.56939,0.7082581,-2.506144
2018-11-14 14:27:15,392,10.474048,0.61291564,-2.5333846
2018-11-14 14:27:15,401,9.970095,0.43585113,-2.7513103
2018-11-14 14:27:15,411,9.0983925,0.24516626,-3.255263
2018-11-14 14:27:15,421,8.185829,0.08172209,-3.840938
2018-11-14 14:27:15,432,7.572913,0.08172209,-4.235928
2018-11-14 14:27:15,441,7.804459,-0.17706452,-4.399372
2018-11-14 14:27:15,451,9.057531,-0.50395286,-4.031623
2018-11-14 14:27:15,462,10.869038,-1.2394516,-3.3233647
2018-11-14 14:27:15,471,12.775887,-2.070293,-2.7104492
2018-11-14 14:27:15,481,14.314985,-2.8057916,-2.083913
2018-11-14 14:27:15,491,15.785983,-3.9635212,-1.4709976
2018-11-14 14:27:15,501,16.140112,-4.3176503,-1.4573772
2018-11-14 14:27:15,512,16.970953,-4.8216033,-1.9340894
2018-11-14 14:27:15,521,18.03334,-5.0259085,-2.669588
2018-11-14 14:27:15,531,19.122969,-4.576437,-3.3233647
2018-11-14 14:27:15,541,19.122969,-4.576437,-3.3233647
2018-11-14 14:27:15,551,19.477097,-2.547005,-4.1542063
2018-11-14 14:27:15,561,17.924377,-0.8580819,-4.9169455
2018-11-14 14:27:15,572,15.717881,0.013620348,-4.658159
2018-11-14 14:27:15,581,13.375181,0.8036005,-4.0861044
2018-11-14 14:27:15,591,11.114203,1.1713499,-3.13268
2018-11-14 14:27:15,602,9.071152,1.1849703,-2.1656353
2018-11-14 14:27:15,611,9.071152,1.1849703,-2.1656353
2018-11-14 14:27:15,621,7.286886,0.8580819,-1.1441092
2018-11-14 14:27:15,632,6.0882955,0.35412905,-0.42223078
2018-11-14 14:27:15,641,5.570722,-0.14982383,-0.42223078
2018-11-14 14:27:15,651,5.9793324,-0.81722087,0.095342435
2018-11-14 14:27:15,661,6.374323,-0.9942854,0.040861044
2018-11-14 14:27:15,671,7.2324047,-1.4437568,-0.21792556
2018-11-14 14:27:15,681,8.253931,-1.8523673,-0.6537767
2018-11-14 14:27:15,692,9.030291,-2.0975335,-1.1032481
2018-11-14 14:27:15,702,9.588725,-1.9885708,-1.607201
2018-11-14 14:27:15,711,9.779409,-1.525479,-1.9477097
2018-11-14 14:27:15,721,9.547864,-0.626536,-2.083913
2018-11-14 14:27:15,732,8.934948,0.32688835,-2.083913
2018-11-14 14:27:15,741,7.641015,1.5390993,-1.8251266
2018-11-14 14:27:15,751,7.1915436,1.8659877,-1.7025435
2018-11-14 14:27:15,761,6.1563973,2.2609777,-1.4982382
2018-11-14 14:27:15,771,5.1212506,2.2473574,-1.3892754
2018-11-14 14:27:15,781,4.3176503,1.8387469,-1.253072
2018-11-14 14:27:15,791,3.800077,1.0079057,-1.3484144
2018-11-14 14:27:15,804,3.6911142,-0.013620348,-1.2666923
2018-11-14 14:27:15,811,4.0588636,-1.1849703,-0.95342433
2018-11-14 14:27:15,821,4.8216033,-2.192876,-0.6401563
2018-11-14 14:27:15,831,5.8976107,-2.9964764,-0.24516626
2018-11-14 14:27:15,841,7.0280995,-3.568531,-0.013620348
2018-11-14 14:27:15,851,8.158588,-3.92266,0.095342435
2018-11-14 14:27:15,862,9.152874,-4.099725,0.06810174
2018-11-14 14:27:15,871,9.765789,-4.0588636,-0.38136974
2018-11-14 14:27:15,881,9.970095,-3.7319753,-0.9670447
2018-11-14 14:27:15,891,9.997335,-3.255263,-1.2394516
2018-11-14 14:27:15,901,9.929234,-2.669588,-1.1168685
2018-11-14 14:27:15,912,9.765789,-1.9340894,-0.89894295
2018-11-14 14:27:15,921,9.493382,-1.1168685,-1.2394516
2018-11-14 14:27:15,931,9.39804,-0.50395286,-2.0158114
2018-11-14 14:27:15,941,9.888372,-0.19068487,-3.0100968
2018-11-14 14:27:15,951,10.9371395,-0.06810174,-3.9635212
2018-11-14 14:27:15,962,12.380896,0.17706452,-4.807983
2018-11-14 14:27:15,972,13.988097,1.0351465,-5.4617596
2018-11-14 14:27:15,981,15.431854,2.5742457,-5.911231
2018-11-14 14:27:15,991,16.521482,4.385752,-5.938472
2018-11-14 14:27:15,1001,16.780268,5.053149,-5.8976107
2018-11-14 14:27:15,1011,16.698545,6.2244987,-5.4890003
2018-11-14 14:27:15,1021,15.963048,6.5650077,-4.9986677
2018-11-14 14:27:15,1031,15.254789,5.679685,-4.5628166
2018-11-14 14:27:15,1041,14.914281,4.385752,-4.2223077
2018-11-14 14:27:15,1051,15.418234,2.0294318,-3.8273177
2018-11-14 14:27:15,1061,15.758742,1.1577295,-3.6911142
2018-11-14 14:27:15,1071,16.194593,-0.43585113,-3.4595683
2018-11-14 14:27:15,1082,16.126492,-1.8932283,-3.2825038
2018-11-14 14:27:15,1091,15.336512,-2.8466527,-3.0645783
2018-11-14 14:27:15,1101,13.811032,-3.1599207,-2.7785509
2018-11-14 14:27:15,1111,11.917805,-2.9283748,-2.4516625
2018-11-14 14:27:15,1128,10.051817,-2.4244218,-1.8659877
2018-11-14 14:27:15,1131,10.051817,-2.4244218,-1.8659877
2018-11-14 14:27:15,1141,6.4424243,-0.44947147,-0.87170225
2018-11-14 14:27:15,1151,5.0259085,0.6401563,-0.5720546
2018-11-14 14:27:15,1161,5.0259085,0.6401563,-0.5720546
2018-11-14 14:27:15,1171,3.9635212,2.383561,-0.42223078
